Date,Open,High,Low,Close,Volume
1989/01/28,873.81,873.81,869.47,869.74,6113
1989/01/27,861.66,873.92,861.66,873.92,9906
1989/01/26,858.47,861.52,858.47,861.46,7834
1989/01/25,855.78,858.4,849.03,858.4,8721
1989/01/24,862.7,867.97,855.96,855.96,9152
1989/01/23,864.86,864.86,858.19,862.84,6735
1989/01/21,868.51,868.51,864.86,864.86,5806
1989/01/20,862.53,868.51,859.07,868.51,9476
1989/01/19,867.09,869.49,863.07,863.07,10359
1989/01/18,881.49,881.49,864.01,867.16,9284
1989/01/17,886.49,887.68,881.83,881.83,10427
1989/01/16,905.66,908.4,886.62,886.62,11121
1989/01/14,886.84,905.62,886.84,905.62,8559
1989/01/13,889.34,889.34,885.27,886.75,10776
1989/01/12,884.79,892.48,884.79,889.26,14126
1989/01/11,896.73,896.73,884.12,884.63,11038
1989/01/10,901.68,903.35,896.73,896.73,18746
1989/01/09,919.74,919.74,901.5,901.64,15221
1989/01/07,920.48,924.53,919.51,919.51,13078
1989/01/06,917.12,920.28,906.01,920.28,16049
1989/01/05,919.68,937.34,917.49,917.49,19653
1989/01/04,907.2,919.61,896.25,919.61,3676
1988/12/26,907.2,907.2,907.2,907.2,19054
1988/12/24,885.32,885.32,885.32,885.32,9102
1988/12/23,876.77,876.77,876.77,876.77,14043
1988/12/22,891.03,891.03,891.03,891.03,15075
1988/12/21,899.63,899.63,899.63,899.63,16667
1988/12/20,898.76,898.76,898.76,898.76,16533
1988/12/19,916.94,916.94,916.94,916.94,18983
1988/12/17,907.63,907.63,907.63,907.63,13342
1988/12/16,901.96,901.96,901.96,901.96,16164
1988/12/15,908.47,908.47,908.47,908.47,20992
1988/12/14,922.56,922.56,922.56,922.56,19813
1988/12/13,919.99,919.99,919.99,919.99,27308
1988/12/12,911.35,911.35,911.35,911.35,26235
1988/12/10,889.72,889.72,889.72,889.72,11636
1988/12/09,879.13,879.13,879.13,879.13,24681
1988/12/08,871.14,871.14,871.14,871.14,22204
1988/12/07,869.25,869.25,869.25,869.25,25280
1988/12/06,857.51,857.51,857.51,857.51,19891
1988/12/05,848.46,848.46,848.46,848.46,20636
1988/12/03,833.89,833.89,833.89,833.89,10509
1988/12/02,833.69,833.69,833.69,833.69,22062
1988/12/01,825,825,825,825,14309
1988/11/30,831.12,831.12,831.12,831.12,21073
1988/11/29,836.07,836.07,836.07,836.07,22839
1988/11/28,826.03,826.03,826.03,826.03,19458
1988/11/26,810.78,810.78,810.78,810.78,11186
1988/11/25,813.09,813.09,813.09,813.09,23519
1988/11/24,805.86,805.86,805.86,805.86,18911
1988/11/23,799.14,799.14,799.14,799.14,21457
1988/11/22,787.16,787.16,787.16,787.16,15416
1988/11/21,785.41,785.41,785.41,785.41,15663
1988/11/19,779.08,779.08,779.08,779.08,8630
1988/11/18,769.59,769.59,769.59,769.59,12500
1988/11/17,763.88,763.88,763.88,763.88,15092
1988/11/16,759.37,759.37,759.37,759.37,12991
1988/11/15,769.27,769.27,769.27,769.27,12702
1988/11/14,753.57,753.57,753.57,753.57,10285
1988/11/12,763.55,763.55,763.55,763.55,7785
1988/11/11,770,770,770,770,18937
1988/11/10,772.02,772.02,772.02,772.02,14997
1988/11/09,762.12,762.12,762.12,762.12,10651
1988/11/08,766.19,766.19,766.19,766.19,15903
1988/11/07,762.19,762.19,762.19,762.19,12569
1988/11/05,757.19,757.19,757.19,757.19,7451
1988/11/04,758.39,758.39,758.39,758.39,18093
1988/11/03,749.15,749.15,749.15,749.15,14735
1988/11/02,744.97,744.97,744.97,744.97,11986
1988/11/01,736.81,736.81,736.81,736.81,8576
1988/10/31,729.79,729.79,729.79,729.79,8037
1988/10/29,741.6,741.6,741.6,741.6,6333
1988/10/28,741.61,741.61,741.61,741.61,12603
1988/10/27,740.95,740.95,740.95,740.95,12126
1988/10/26,756.03,756.03,756.03,756.03,16302
1988/10/25,758.63,758.63,758.63,758.63,17966
1988/10/24,764.85,764.85,764.85,764.85,20281
1988/10/22,750.39,750.39,750.39,750.39,9815
1988/10/21,738.12,738.12,738.12,738.12,16158
1988/10/20,738.57,738.57,738.57,738.57,19611
1988/10/19,728.1,728.1,728.1,728.1,16628
1988/10/18,717.17,717.17,717.17,717.17,12250
1988/10/17,708.91,708.91,708.91,708.91,11458
1988/10/15,706.04,706.04,706.04,706.04,8117
1988/10/14,699.2,699.2,699.2,699.2,9477
1988/10/13,685.71,685.71,685.71,685.71,8639
1988/10/12,679.64,679.64,679.64,679.64,6691
1988/10/11,680.32,680.32,680.32,680.32,7185
1988/10/10,676.12,676.12,676.12,676.12,5562
1988/10/08,674.59,674.59,674.59,674.59,3872
1988/10/07,674.45,674.45,674.45,674.45,5563
1988/10/06,677.29,677.29,677.29,677.29,5808
1988/10/05,673.78,673.78,673.78,673.78,4261
1988/10/04,679.54,679.54,679.54,679.54,5663
1988/09/30,677.54,677.54,677.54,677.54,5997
1988/09/29,670.28,670.28,670.28,670.28,6459
1988/09/28,670.64,670.64,670.64,670.64,7187
1988/09/27,671.29,671.29,671.29,671.29,4225
1988/09/24,680.1,680.1,680.1,680.1,3693
1988/09/23,674.69,674.69,674.69,674.69,4878
1988/09/22,683.73,683.73,683.73,683.73,7066
1988/09/21,662.84,662.84,662.84,662.84,5320
1988/09/20,662.55,662.55,662.55,662.55,6300
1988/09/19,666.41,666.41,666.41,666.41,4356
1988/09/16,671.77,671.77,671.77,671.77,8192
1988/09/15,680.75,680.75,680.75,680.75,6948
1988/09/14,683.39,683.39,683.39,683.39,7532
1988/09/13,680.64,680.64,680.64,680.64,7816
1988/09/12,687.82,687.82,687.82,687.82,8214
1988/09/10,689.07,689.07,689.07,689.07,7350
1988/09/09,682.84,682.84,682.84,682.84,6915
1988/09/08,665.37,665.37,665.37,665.37,5261
1988/09/07,667.74,667.74,667.74,667.74,5537
1988/09/06,671.23,671.23,671.23,671.23,5233
1988/09/05,671.55,671.55,671.55,671.55,5457
1988/09/03,678.63,678.63,678.63,678.63,4263
1988/09/02,674.68,674.68,674.68,674.68,5741
1988/09/01,675.67,675.67,675.67,675.67,5972
1988/08/31,664.25,664.25,664.25,664.25,5096
1988/08/30,675.37,675.37,675.37,675.37,6686
1988/08/29,662.69,662.69,662.69,662.69,6291
1988/08/27,670.6,670.6,670.6,670.6,5853
1988/08/26,675.8,675.8,675.8,675.8,7339
1988/08/25,682.15,682.15,682.15,682.15,7298
1988/08/24,686.46,686.46,686.46,686.46,7281
1988/08/23,690.27,690.27,690.27,690.27,8518
1988/08/22,693.6,693.6,693.6,693.6,7244
1988/08/20,703.7,703.7,703.7,703.7,8023
1988/08/19,706.3,706.3,706.3,706.3,10386
1988/08/18,710.63,710.63,710.63,710.63,13821
1988/08/17,706.44,706.44,706.44,706.44,11926
1988/08/16,710.91,710.91,710.91,710.91,15334
1988/08/13,704.9,704.9,704.9,704.9,5535
1988/08/12,708.93,708.93,708.93,708.93,16576
1988/08/11,706.46,706.46,706.46,706.46,11955
1988/08/10,685.97,685.97,685.97,685.97,9864
1988/08/09,687.56,687.56,687.56,687.56,10000
1988/08/08,690.55,690.55,690.55,690.55,10978
1988/08/06,693.35,693.35,693.35,693.35,7209
1988/08/05,687.23,687.23,687.23,687.23,8905
1988/08/04,693.98,693.98,693.98,693.98,6739
1988/08/03,704.84,704.84,704.84,704.84,9648
1988/08/02,710.22,710.22,710.22,710.22,9196
1988/08/01,714.83,714.83,714.83,714.83,9447
1988/07/30,721.08,721.08,721.08,721.08,9706
1988/07/29,717.08,717.08,717.08,717.08,11400
1988/07/28,697.51,697.51,697.51,697.51,15715
1988/07/27,703.15,703.15,703.15,703.15,15134
1988/07/26,716.81,716.81,716.81,716.81,13464
1988/07/25,719.05,719.05,719.05,719.05,12771
1988/07/23,702.17,702.17,702.17,702.17,6457
1988/07/22,688.63,688.63,688.63,688.63,15015
1988/07/21,665.79,665.79,665.79,665.79,10086
1988/07/20,672.1,672.1,672.1,672.1,9110
1988/07/19,683.68,683.68,683.68,683.68,7378
1988/07/18,666.87,666.87,666.87,666.87,5056
1988/07/16,678.95,678.95,678.95,678.95,3053
1988/07/15,685.53,685.53,685.53,685.53,4719
1988/07/14,690.86,690.86,690.86,690.86,5286
1988/07/13,687.36,687.36,687.36,687.36,4724
1988/07/12,692.79,692.79,692.79,692.79,5188
1988/07/11,696.11,696.11,696.11,696.11,4677
1988/07/09,702.52,702.52,702.52,702.52,4579
1988/07/08,702.17,702.17,702.17,702.17,7029
1988/07/07,701.41,701.41,701.41,701.41,6715
1988/07/06,707.02,707.02,707.02,707.02,9353
1988/07/05,703.15,703.15,703.15,703.15,7229
1988/07/04,701.4,701.4,701.4,701.4,5883
1988/07/02,708.34,708.34,708.34,708.34,6242
1988/07/01,706.3,706.3,706.3,706.3,7591
1988/06/30,702.83,702.83,702.83,702.83,8362
1988/06/29,700.05,700.05,700.05,700.05,7061
1988/06/28,685.5,685.5,685.5,685.5,7504
1988/06/27,685.89,685.89,685.89,685.89,6456
1988/06/25,683.7,683.7,683.7,683.7,4629
1988/06/24,690.15,690.15,690.15,690.15,8977
1988/06/23,689.96,689.96,689.96,689.96,8377
1988/06/22,694.33,694.33,694.33,694.33,6556
1988/06/21,701.33,701.33,701.33,701.33,8768
1988/06/20,703.71,703.71,703.71,703.71,7948
1988/06/18,712.33,712.33,712.33,712.33,8361
1988/06/17,708.38,708.38,708.38,708.38,9742
1988/06/16,702.74,702.74,702.74,702.74,9587
1988/06/15,707.99,707.99,707.99,707.99,9060
1988/06/14,714.36,714.36,714.36,714.36,7594
1988/06/13,726.47,726.47,726.47,726.47,9671
1988/06/11,726.27,726.27,726.27,726.27,7527
1988/06/10,731.33,731.33,731.33,731.33,13645
1988/06/09,737.83,737.83,737.83,737.83,13772
1988/06/08,731.99,731.99,731.99,731.99,14845
1988/06/07,733.12,733.12,733.12,733.12,13703
1988/06/04,728.28,728.28,728.28,728.28,7967
1988/06/03,729.67,729.67,729.67,729.67,15600
1988/06/02,722.7,722.7,722.7,722.7,12908
1988/06/01,723.5,723.5,723.5,723.5,15389
1988/05/31,717.35,717.35,717.35,717.35,13961
1988/05/30,716.89,716.89,716.89,716.89,14172
1988/05/28,716.79,716.79,716.79,716.79,10988
1988/05/27,713.12,713.12,713.12,713.12,12905
1988/05/26,716.85,716.85,716.85,716.85,15580
1988/05/25,703.54,703.54,703.54,703.54,14190
1988/05/24,705.51,705.51,705.51,705.51,15174
1988/05/21,698.29,698.29,698.29,698.29,11586
1988/05/20,691.58,691.58,691.58,691.58,17909
1988/05/19,678.24,678.24,678.24,678.24,14230
1988/05/18,678.77,678.77,678.77,678.77,15525
1988/05/17,670.31,670.31,670.31,670.31,14795
1988/05/16,658.65,658.65,658.65,658.65,9936
1988/05/14,657.57,657.57,657.57,657.57,8415
1988/05/13,655.51,655.51,655.51,655.51,11729
1988/05/12,650.66,650.66,650.66,650.66,10245
1988/05/11,636.68,636.68,636.68,636.68,6800
1988/05/10,634.05,634.05,634.05,634.05,5569
1988/05/09,635.47,635.47,635.47,635.47,5223
1988/05/07,639.77,639.77,639.77,639.77,3764
1988/05/06,639.77,639.77,639.77,639.77,7079
1988/05/04,645.69,645.69,645.69,645.69,8206
1988/05/03,648.52,648.52,648.52,648.52,9740
1988/05/02,650.03,650.03,650.03,650.03,8749
1988/04/30,647.18,647.18,647.18,647.18,6217
1988/04/29,649.88,649.88,649.88,649.88,10827
1988/04/28,633.24,633.24,633.24,633.24,5482
1988/04/27,618.73,618.73,618.73,618.73,4093
1988/04/25,644.7,644.7,644.7,644.7,7529
1988/04/23,641.83,641.83,641.83,641.83,4541
1988/04/22,630.67,630.67,630.67,630.67,6894
1988/04/21,627.92,627.92,627.92,627.92,4764
1988/04/20,637.4,637.4,637.4,637.4,6728
1988/04/19,632.54,632.54,632.54,632.54,5372
1988/04/18,635.28,635.28,635.28,635.28,4569
1988/04/16,645.38,645.38,645.38,645.38,3221
1988/04/15,645.53,645.53,645.53,645.53,3660
1988/04/14,646.14,646.14,646.14,646.14,4958
1988/04/13,649.72,649.72,649.72,649.72,6431
1988/04/12,640.39,640.39,640.39,640.39,5999
1988/04/11,641.05,641.05,641.05,641.05,4877
1988/04/09,648.71,648.71,648.71,648.71,4345
1988/04/08,648.19,648.19,648.19,648.19,8775
1988/04/07,653.66,653.66,653.66,653.66,10141
1988/04/06,656.26,656.26,656.26,656.26,10243
1988/04/04,658.66,658.66,658.66,658.66,8965
1988/04/02,655.54,655.54,655.54,655.54,5369
1988/04/01,654.32,654.32,654.32,654.32,10339
1988/03/31,656.47,656.47,656.47,656.47,10243
1988/03/30,644.75,644.75,644.75,644.75,7369
1988/03/29,638.59,638.59,638.59,638.59,7739
1988/03/28,631.03,631.03,631.03,631.03,5837
1988/03/26,634.2,634.2,634.2,634.2,5907
1988/03/25,632.36,632.36,632.36,632.36,7507
1988/03/24,625.42,625.42,625.42,625.42,5659
1988/03/23,623.78,623.78,623.78,623.78,6113
1988/03/22,622.79,622.79,622.79,622.79,6369
1988/03/21,638.81,638.81,638.81,638.81,7106
1988/03/19,636.79,636.79,636.79,636.79,5348
1988/03/18,636.72,636.72,636.72,636.72,8949
1988/03/17,632.16,632.16,632.16,632.16,7589
1988/03/16,627.49,627.49,627.49,627.49,8143
1988/03/15,625.17,625.17,625.17,625.17,6759
1988/03/14,612.21,612.21,612.21,612.21,6162
1988/03/12,610.33,610.33,610.33,610.33,4262
1988/03/11,608.78,608.78,608.78,608.78,6809
1988/03/09,611.88,611.88,611.88,611.88,7193
1988/03/08,603.41,603.41,603.41,603.41,4958
1988/03/07,614.7,614.7,614.7,614.7,4977
1988/03/05,618.42,618.42,618.42,618.42,3902
1988/03/04,615.95,615.95,615.95,615.95,6517
1988/03/03,613.01,613.01,613.01,613.01,7787
1988/03/02,608.24,608.24,608.24,608.24,7438
1988/02/29,612.35,612.35,612.35,612.35,5162
1988/02/27,633.23,633.23,633.23,633.23,4221
1988/02/26,635.1,635.1,635.1,635.1,6533
1988/02/24,656.79,656.79,656.79,656.79,9560
1988/02/23,650.85,650.85,650.85,650.85,8547
1988/02/22,658.32,658.32,658.32,658.32,8066
1988/02/20,663.03,663.03,663.03,663.03,5700
1988/02/19,668.56,668.56,668.56,668.56,10927
1988/02/17,658.75,658.75,658.75,658.75,10515
1988/02/16,648.95,648.95,648.95,648.95,10391
1988/02/15,647.56,647.56,647.56,647.56,8970
1988/02/13,641.16,641.16,641.16,641.16,5462
1988/02/12,639.88,639.88,639.88,639.88,10936
1988/02/11,640.88,640.88,640.88,640.88,10308
1988/02/10,646.16,646.16,646.16,646.16,10302
1988/02/09,655,655,655,655,14650
1988/02/08,651.42,651.42,651.42,651.42,12285
1988/02/06,633.86,633.86,633.86,633.86,8893
1988/02/05,621.26,621.26,621.26,621.26,15154
1988/02/04,632.37,632.37,632.37,632.37,16030
1988/02/03,630.41,630.41,630.41,630.41,15276
1988/02/02,640.88,640.88,640.88,640.88,19423
1988/02/01,653.51,653.51,653.51,653.51,13397
1988/01/30,633.58,633.58,633.58,633.58,11578
1988/01/29,642.11,642.11,642.11,642.11,16581
1988/01/28,633.38,633.38,633.38,633.38,16450
1988/01/27,615.24,615.24,615.24,615.24,15671
1988/01/26,602.32,602.32,602.32,602.32,14902
1988/01/25,592.6,592.6,592.6,592.6,13153
1988/01/23,589.83,589.83,589.83,589.83,10193
1988/01/22,584.44,584.44,584.44,584.44,11680
1988/01/21,586.96,586.96,586.96,586.96,15357
1988/01/20,583.07,583.07,583.07,583.07,12760
1988/01/19,576.17,576.17,576.17,576.17,12344
1988/01/18,574.49,574.49,574.49,574.49,9970
1988/01/16,589.76,589.76,589.76,589.76,9190
1988/01/15,585.89,585.89,585.89,585.89,17119
1988/01/14,578.05,578.05,578.05,578.05,15120
1988/01/13,581.27,581.27,581.27,581.27,21422
1988/01/12,571.29,571.29,571.29,571.29,18040
1988/01/11,552.76,552.76,552.76,552.76,14255
1988/01/09,548.18,548.18,548.18,548.18,12350
1988/01/08,547.69,547.69,547.69,547.69,15708
1988/01/07,540.28,540.28,540.28,540.28,16346
1988/01/06,538.28,538.28,538.28,538.28,12150
1988/01/05,527.89,527.89,527.89,527.89,11566
1988/01/04,532.04,532.04,532.04,532.04,5770
1987/12/26,525.11,525.11,525.11,525.11,12410
1987/12/24,517.99,517.99,517.99,517.99,15146
1987/12/23,509.04,509.04,509.04,509.04,12201
1987/12/22,502.74,502.74,502.74,502.74,7363
1987/12/21,490.29,490.29,490.29,490.29,7073
1987/12/19,501.75,501.75,501.75,501.75,7345
1987/12/18,501.77,501.77,501.77,501.77,4875
1987/12/17,491.47,491.47,491.47,491.47,1384
1987/12/15,472.17,472.17,472.17,472.17,12144
1987/12/14,465.36,465.36,465.36,465.36,8729
1987/12/12,474.6,474.6,474.6,474.6,6382
1987/12/11,474.93,474.93,474.93,474.93,9780
1987/12/10,471.35,471.35,471.35,471.35,11365
1987/12/09,476.59,476.59,476.59,476.59,7666
1987/12/08,469.66,469.66,469.66,469.66,6228
1987/12/07,478.97,478.97,478.97,478.97,6624
1987/12/05,483.2,483.2,483.2,483.2,4875
1987/12/04,481.81,481.81,481.81,481.81,7498
1987/12/03,489.12,489.12,489.12,489.12,6912
1987/12/02,494.64,494.64,494.64,494.64,9496
1987/12/01,490.45,490.45,490.45,490.45,7265
1987/11/30,475.59,475.59,475.59,475.59,5976
1987/11/28,468.05,468.05,468.05,468.05,3687
1987/11/27,456.68,456.68,456.68,456.68,6699
1987/11/26,455.77,455.77,455.77,455.77,5991
1987/11/25,466.09,466.09,466.09,466.09,5912
1987/11/24,465.73,465.73,465.73,465.73,5558
1987/11/23,474.89,474.89,474.89,474.89,5087
1987/11/21,473.89,473.89,473.89,473.89,4204
1987/11/20,473.09,473.09,473.09,473.09,6463
1987/11/19,482.08,482.08,482.08,482.08,7348
1987/11/18,474.78,474.78,474.78,474.78,3535
1987/11/17,456.55,456.55,456.55,456.55,4785
1987/11/16,456.86,456.86,456.86,456.86,2790
1987/11/14,466.16,466.16,466.16,466.16,2519
1987/11/13,462.09,462.09,462.09,462.09,4044
1987/11/12,472.59,472.59,472.59,472.59,4050
1987/11/11,484.24,484.24,484.24,484.24,3842
1987/11/10,490.03,490.03,490.03,490.03,3738
1987/11/09,498.26,498.26,498.26,498.26,6126
1987/11/07,482.33,482.33,482.33,482.33,2481
1987/11/06,482.77,482.77,482.77,482.77,2928
1987/11/05,496.7,496.7,496.7,496.7,3405
1987/11/04,502.47,502.47,502.47,502.47,3034
1987/11/03,510.28,510.28,510.28,510.28,4217
1987/11/02,510.28,510.28,510.28,510.28,3398
1987/10/31,509.05,509.05,509.05,509.05,2642
1987/10/30,504.96,504.96,504.96,504.96,4534
1987/10/29,502.37,502.37,502.37,502.37,5111
1987/10/28,506.11,506.11,506.11,506.11,4667
1987/10/26,517.15,517.15,517.15,517.15,6465
1987/10/24,516.15,516.15,516.15,516.15,4461
1987/10/23,515.52,515.52,515.52,515.52,5833
1987/10/22,512.54,512.54,512.54,512.54,4747
1987/10/21,506.27,506.27,506.27,506.27,4815
1987/10/20,504.38,504.38,504.38,504.38,6904
1987/10/19,516.61,516.61,516.61,516.61,4200
1987/10/17,513.77,513.77,513.77,513.77,2679
1987/10/16,514.1,514.1,514.1,514.1,4663
1987/10/15,509.59,509.59,509.59,509.59,4372
1987/10/14,513.46,513.46,513.46,513.46,5473
1987/10/13,512.59,512.59,512.59,512.59,4878
1987/10/12,515.25,515.25,515.25,515.25,5567
1987/10/10,509.21,509.21,509.21,509.21,2483
1987/10/06,509.83,509.83,509.83,509.83,6424
1987/10/05,497.53,497.53,497.53,497.53,4695
1987/10/02,491.6,491.6,491.6,491.6,5266
1987/09/30,485.35,485.35,485.35,485.35,4710
1987/09/29,478.75,478.75,478.75,478.75,4701
1987/09/28,477.34,477.34,477.34,477.34,5717
1987/09/26,482.1,482.1,482.1,482.1,2925
1987/09/25,483.31,483.31,483.31,483.31,5156
1987/09/24,469.27,469.27,469.27,469.27,4034
1987/09/23,484.68,484.68,484.68,484.68,4059
1987/09/22,488.52,488.52,488.52,488.52,5462
1987/09/21,484.59,484.59,484.59,484.59,4609
1987/09/19,492.49,492.49,492.49,492.49,3795
1987/09/18,490.34,490.34,490.34,490.34,5709
1987/09/17,498.34,498.34,498.34,498.34,6471
1987/09/16,497.9,497.9,497.9,497.9,6878
1987/09/15,493.18,493.18,493.18,493.18,6808
1987/09/14,492.45,492.45,492.45,492.45,4571
1987/09/12,484.03,484.03,484.03,484.03,2756
1987/09/11,483.75,483.75,483.75,483.75,5736
1987/09/10,484.42,484.42,484.42,484.42,5260
1987/09/09,478.92,478.92,478.92,478.92,4294
1987/09/08,472.51,472.51,472.51,472.51,3927
1987/09/07,473.4,473.4,473.4,473.4,4112
1987/09/05,464.88,464.88,464.88,464.88,2985
1987/09/04,467.73,467.73,467.73,467.73,4741
1987/09/03,467.81,467.81,467.81,467.81,5534
1987/09/02,475.2,475.2,475.2,475.2,4418
1987/09/01,468.38,468.38,468.38,468.38,5651
1987/08/31,474.01,474.01,474.01,474.01,4062
1987/08/29,461.87,461.87,461.87,461.87,4175
1987/08/28,467.31,467.31,467.31,467.31,4705
1987/08/27,480.63,480.63,480.63,480.63,5340
1987/08/26,481.97,481.97,481.97,481.97,5511
1987/08/25,484.37,484.37,484.37,484.37,7089
1987/08/24,491.01,491.01,491.01,491.01,5495
1987/08/22,502.47,502.47,502.47,502.47,10921
1987/08/21,507.07,507.07,507.07,507.07,8677
1987/08/20,502.65,502.65,502.65,502.65,11284
1987/08/19,500.73,500.73,500.73,500.73,9465
1987/08/18,491.81,491.81,491.81,491.81,7321
1987/08/17,488.57,488.57,488.57,488.57,6683
1987/08/14,487.25,487.25,487.25,487.25,8575
1987/08/13,476.71,476.71,476.71,476.71,7676
1987/08/12,471.34,471.34,471.34,471.34,6468
1987/08/11,471.97,471.97,471.97,471.97,5891
1987/08/10,481.04,481.04,481.04,481.04,6778
1987/08/08,468.89,468.89,468.89,468.89,4046
1987/08/07,475.66,475.66,475.66,475.66,6785
1987/08/06,490.1,490.1,490.1,490.1,7200
1987/08/05,491.95,491.95,491.95,491.95,10124
1987/08/04,487.72,487.72,487.72,487.72,8451
1987/08/03,480.92,480.92,480.92,480.92,7653
1987/08/01,481.5,481.5,481.5,481.5,4813
1987/07/31,485.48,485.48,485.48,485.48,8910
1987/07/30,483.64,483.64,483.64,483.64,8617
1987/07/29,474.98,474.98,474.98,474.98,8233
1987/07/28,473.59,473.59,473.59,473.59,8708
1987/07/27,467.02,467.02,467.02,467.02,6002
1987/07/25,466.38,466.38,466.38,466.38,5903
1987/07/24,463.73,463.73,463.73,463.73,6993
1987/07/23,460.71,460.71,460.71,460.71,6007
1987/07/22,463.51,463.51,463.51,463.51,7303
1987/07/21,464.68,464.68,464.68,464.68,6040
1987/07/20,464.7,464.7,464.7,464.7,7520
1987/07/18,464.51,464.51,464.51,464.51,5498
1987/07/16,460.72,460.72,460.72,460.72,8564
1987/07/15,458.93,458.93,458.93,458.93,7801
1987/07/14,467.3,467.3,467.3,467.3,9996
1987/07/13,465.51,465.51,465.51,465.51,10074
1987/07/11,466.32,466.32,466.32,466.32,7450
1987/07/10,453.36,453.36,453.36,453.36,8632
1987/07/09,441.02,441.02,441.02,441.02,9624
1987/07/08,436.52,436.52,436.52,436.52,10274
1987/07/07,433.59,433.59,433.59,433.59,10303
1987/07/06,427.15,427.15,427.15,427.15,8673
1987/07/04,422.16,422.16,422.16,422.16,6367
1987/07/03,415.33,415.33,415.33,415.33,7713
1987/07/02,411.09,411.09,411.09,411.09,6803
1987/07/01,411.94,411.94,411.94,411.94,8772
1987/06/30,411.76,411.76,411.76,411.76,6112
1987/06/29,404.1,404.1,404.1,404.1,4033
1987/06/27,387.42,387.42,387.42,387.42,3419
1987/06/26,382.1,382.1,382.1,382.1,3451
1987/06/25,380.9,380.9,380.9,380.9,3240
1987/06/24,388.02,388.02,388.02,388.02,3873
1987/06/23,387.75,387.75,387.75,387.75,4498
1987/06/22,385.7,385.7,385.7,385.7,4492
1987/06/20,381.01,381.01,381.01,381.01,2406
1987/06/19,378.21,378.21,378.21,378.21,4226
1987/06/18,388.11,388.11,388.11,388.11,5746
1987/06/17,379.82,379.82,379.82,379.82,4551
1987/06/16,386.03,386.03,386.03,386.03,5018
1987/06/15,389.77,389.77,389.77,389.77,5294
1987/06/13,385.97,385.97,385.97,385.97,3102
1987/06/12,392.5,392.5,392.5,392.5,6799
1987/06/11,392.03,392.03,392.03,392.03,6756
1987/06/10,388.73,388.73,388.73,388.73,7178
1987/06/09,386.78,386.78,386.78,386.78,5991
1987/06/08,383.93,383.93,383.93,383.93,4845
1987/06/05,384.96,384.96,384.96,384.96,5864
1987/06/04,383.85,383.85,383.85,383.85,4721
1987/06/03,381.76,381.76,381.76,381.76,4967
1987/06/02,383.3,383.3,383.3,383.3,3885
1987/06/01,387.44,387.44,387.44,387.44,5054
1987/05/30,387.99,387.99,387.99,387.99,3875
1987/05/29,384.19,384.19,384.19,384.19,6877
1987/05/28,377.8,377.8,377.8,377.8,5356
1987/05/27,390.34,390.34,390.34,390.34,7361
1987/05/26,396.12,396.12,396.12,396.12,7522
1987/05/25,397.62,397.62,397.62,397.62,6725
1987/05/23,397.31,397.31,397.31,397.31,5751
1987/05/22,394.68,394.68,394.68,394.68,7920
1987/05/21,392.35,392.35,392.35,392.35,7075
1987/05/20,392.22,392.22,392.22,392.22,7390
1987/05/19,391.33,391.33,391.33,391.33,7807
1987/05/18,387.68,387.68,387.68,387.68,6343
1987/05/16,386.52,386.52,386.52,386.52,3835
1987/05/15,386.19,386.19,386.19,386.19,6091
1987/05/14,383.46,383.46,383.46,383.46,4919
1987/05/13,385.39,385.39,385.39,385.39,5962
1987/05/12,386.64,386.64,386.64,386.64,5060
1987/05/11,382.2,382.2,382.2,382.2,3615
1987/05/09,383,383,383,383,3647
1987/05/08,378.31,378.31,378.31,378.31,4567
1987/05/07,372.93,372.93,372.93,372.93,3875
1987/05/06,369.56,369.56,369.56,369.56,3069
1987/05/04,365.29,365.29,365.29,365.29,2597
1987/05/02,365.68,365.68,365.68,365.68,2238
1987/05/01,364.55,364.55,364.55,364.55,4061
1987/04/30,358.63,358.63,358.63,358.63,2859
1987/04/29,349.49,349.49,349.49,349.49,2173
1987/04/28,351.1,351.1,351.1,351.1,2404
1987/04/27,355.86,355.86,355.86,355.86,2539
1987/04/25,357.36,357.36,357.36,357.36,1648
1987/04/24,361.27,361.27,361.27,361.27,3790
1987/04/23,364.59,364.59,364.59,364.59,3554
1987/04/22,364.16,364.16,364.16,364.16,4895
1987/04/21,361.34,361.34,361.34,361.34,4510
1987/04/20,355.98,355.98,355.98,355.98,3881
1987/04/18,357.51,357.51,357.51,357.51,2336
1987/04/17,360.14,360.14,360.14,360.14,3537
1987/04/16,361.25,361.25,361.25,361.25,4274
1987/04/15,361.52,361.52,361.52,361.52,3055
1987/04/14,363.78,363.78,363.78,363.78,3443
1987/04/13,367.91,367.91,367.91,367.91,4585
1987/04/11,363.52,363.52,363.52,363.52,2683
1987/04/10,369.55,369.55,369.55,369.55,6658
1987/04/09,374.09,374.09,374.09,374.09,5974
1987/04/08,375.33,375.33,375.33,375.33,4800
1987/04/07,390.24,390.24,390.24,390.24,7412
1987/04/06,394.08,394.08,394.08,394.08,9755
1987/04/04,387.24,387.24,387.24,387.24,5827
1987/04/03,383.48,383.48,383.48,383.48,5388
1987/04/02,398.72,398.72,398.72,398.72,8624
1987/04/01,396.9,396.9,396.9,396.9,6429
1987/03/31,405.13,405.13,405.13,405.13,11817
1987/03/30,397.06,397.06,397.06,397.06,10048
1987/03/28,389.32,389.32,389.32,389.32,5383
1987/03/27,394.38,394.38,394.38,394.38,9638
